measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,75465.70317402239,96253.58074324034,62834.43645581234
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.006496212923241524,0.0082816647022444,0.00536986053476869
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,4.481438809922108,5.715901584353279,3.7313464300905586
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,881993.5696554448,961948.1014425274,770693.4343092171
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.05563065985359073,0.06068526702538587,0.04864576435993166
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,37.12151446760519,40.486656131443226,32.437093031159286
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,449737.9848799253,469132.9409261101,423954.8803884601
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.04316517953423512,0.045023526369376905,0.04070328129092537
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,48.199829650829166,50.27844788842592,45.43657351917298
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,92823.88330509707,96330.82306662001,88320.94618476354
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.018676054296615136,0.019406038188667867,0.017793898983706428
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,14.264402402923665,14.803319739496997,13.572428475606058
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,36621.3129708173,46765.07064001634,28604.791450098935
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.003963846953637565,0.005061463429667163,0.0030938206651325365
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,3.1706839037051044,4.048933386197562,2.476611144224793
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,46330.44708747834,53565.83716199047,39248.88291273356
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.016980016749256047,0.01967594492209593,0.014379636335549485
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,9.838993941052701,11.375542012127058,8.335113201958322
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,78649.98097697744,99133.76609890671,65418.65950212211
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.006722388554670588,0.008440619446740898,0.0055751419410477315
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,4.5965032827937575,5.793627355646999,3.8232314798078773
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,201324.70843813816,211480.3195125621,184835.9644253944
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2012,0.07215630868211773,0.07583667887962402,0.06624550837495469
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,57.69177476002061,60.601975058838185,52.9667466547339
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,82159.70153264613,102015.65529499749,67940.14581525844
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.006977476749729991,0.00867885322125309,0.00581979613512323
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,4.727936146812581,5.870560569384978,3.9096620998804688
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,202281.97726789294,213007.76116487448,186179.66894638469
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2013,0.0709927582326535,0.07474125639376282,0.0653251299895877
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,57.50246044865431,60.55146645822172,52.92507614632803
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,202569.57803424605,213913.4693933106,187005.0273465279
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.07016979722307826,0.0740881624412308,0.06478971825846734
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,57.118348666959534,60.31697477940376,52.72962731179452
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,978134.5989671425,1064413.437520118,854588.2520789099
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.054913910086630636,0.05981238154147514,0.04819191949295806
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,40.98879135688623,44.60431146597624,35.81157398736002
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,443413.14206701156,463457.5077346218,416297.81833387667
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.040210669711252055,0.04203904630050413,0.03775569936678168
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,47.43095535464257,49.575058275590436,44.53048717407016
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,95705.99815228689,99474.89749259732,91590.15875949326
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.017082623218272145,0.017772443954743106,0.016336737894995058
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,14.63840433467512,15.214864258873043,14.008879306239299
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,39655.04767838263,50813.25087296996,31009.20451035236
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.003986669100624227,0.005121088997341809,0.0031124489830140307
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,3.348934168958949,4.291262828997634,2.618778456129965
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,47008.977375044225,54730.64509871822,39601.95922435264
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.016822427124581953,0.01957442366652618,0.014176111531838934
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,9.860440139949638,11.480110394897332,8.306769688713912
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,1062990.896877129,1178285.0643216367,926538.3640983871
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.05890580422039805,0.06480753976578495,0.05174349400699121
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,44.39724891551398,49.212665365060886,38.698124792506185
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,450951.20295553,472926.2602984916,421931.5592954156
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.04469240676581846,0.04685249847114178,0.041754946896389325
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,48.12766782047673,50.472950975741476,45.030552741973835
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,97533.12624451514,101687.78957648772,92175.49988616908
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.021171126779053008,0.02207314954210393,0.020053744507706316
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,14.841981287475571,15.474211974660841,14.026691208938487
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,42224.02513089062,53252.366595020096,33119.86193176484
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.0046251689117146385,0.005837420861462259,0.0036355452229061484
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,3.47933935256449,4.3880955010064415,2.7291391243130723
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,51686.13692058716,60976.778154285006,42951.52713577372
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.02107393465375535,0.024878591726105584,0.01765731526182493
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,10.712941919808427,12.63860527683789,8.90252673128956
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,86205.84742645803,106319.73740862525,71823.5669024093
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.007266738257823216,0.008952195239258632,0.006113928952634283
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,4.886142070862806,6.026196104139553,4.0709553052149685
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,93305.32779547982,114034.75378430638,77689.81447956653
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.007743567239453461,0.009438018327108862,0.006518547115151873
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,5.211530377828872,6.369363867171792,4.339332359408583
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,198365.06521386225,209432.02218655028,182655.1734421471
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2015,0.06663145127199296,0.07036815868898658,0.06135018526065916
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,55.46342338001452,58.55777529849788,51.07089399158892
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,1059938.913883689,1197568.7741353228,937893.8932190385
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.05833627914588828,0.06394697329164725,0.0511301983141548
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,44.143273598468426,49.875144083481565,39.060464893209755
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,456639.4242155899,479980.09891643276,423697.3165751662
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.04786919665309031,0.05029911731325131,0.04431935456853868
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,48.683810941689934,51.17223601873901,45.17174593954501
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,98304.51540004887,102424.11953390102,92410.33915208922
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.02237892189632096,0.023351318248154486,0.02108300435353602
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,14.884360091853537,15.508112430335782,13.991918464300001
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,45523.43570870441,57717.88438792116,35658.74398022103
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.004972191079481312,0.006302437396613462,0.00390031066137427
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,3.6597371865341657,4.640077896892257,2.866691174290334
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,54747.90026324412,65401.06922883443,45322.875816775784
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.022192846372705865,0.026512191841600582,0.018564759822673367
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,11.176835387457192,13.351689862435283,9.252707772435956
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,98583.35475311836,119434.52723415743,83373.62428432207
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.008088891794233574,0.009882688743956715,0.006821905488487555
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,5.429018556223559,6.577299648930016,4.591413575575017
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,193698.8432752953,205176.2486897571,178168.85071276283
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2017,0.06267716459802182,0.06638762465958416,0.05764234328091713
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,53.339160605986315,56.49971211156192,49.062641688806245
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,194891.8111952024,206345.985430742,180276.9232757741
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2016,0.0647051858435734,0.06848713966912384,0.05984418492493495
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,54.06784642408471,57.24551987113152,50.01331221514654
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,190146.6358931199,201720.6842205289,174107.27563558493
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2018,0.06089582489468095,0.06461816977035094,0.055757954878533154
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2018,52.036604965079704,55.20402456117842,47.64718282414268
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,103747.40348368326,124428.97428146155,87010.28272027955
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2018,0.00847455798234404,0.010268044310586446,0.0071662134874964966
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2018,5.635533329576899,6.758951146555937,4.7263770641080445
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,106662.47890965431,129681.76406474043,88428.33900467287
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2019,0.008829855503512632,0.010732746718961045,0.007261409713330294
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,5.7173505851166855,6.951236435096559,4.739959364506218
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,111855.66382569993,136115.29383915145,91952.11461661772
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.008481721614560607,0.010324574979234644,0.006996942023364874
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,5.9216114983873736,7.2059103807231955,4.867922468935291
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,187398.342632325,198503.71443160402,174573.38915647252
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2020,0.05075233102675871,0.05375100328177783,0.04728327279487485
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,50.78259596886919,53.792012174183995,47.30719473780503
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,186945.5203075322,198943.21232427977,171195.33643639466
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2019,0.05948491606768384,0.06328681464339474,0.054443106018873956
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,50.88310450984806,54.148653830103925,46.596196480995324
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,183501.8931419813,195610.6574258677,170533.42351909727
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.048589493332419485,0.05179793361788461,0.04515445892275665
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,49.5863479627239,52.85840902377694,46.08197513989538
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,129522.13881651052,156033.40820826637,104313.69379582029
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.010128813512295609,0.012157044511552853,0.008246000626735648
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,6.703090354993984,8.075113978000065,5.398491108667722
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,136138.0549513007,165478.6767542394,109685.19518726661
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.010588181243412001,0.012866430313665175,0.00858945602218005
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,6.9727042970076205,8.475469117581923,5.617844562814992
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,185116.63213227136,197346.1710648987,171320.64580214673
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2022,0.051215014962193744,0.05455642585515354,0.047411903234746124
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,49.77514695550649,53.06349058275371,46.06560860085752
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,132424.52115927983,162063.36111519585,108405.81764149701
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2021,0.008882957449459402,0.010834809247863548,0.00728651523004422
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,6.930986738993061,8.48225839846544,5.6738682377350855
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,183789.69438121244,197306.01699392436,167724.6888680165
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,2023,0.05384351894959675,0.057765188819650835,0.049192252012651004
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,49.157454211387545,52.7726079999486,44.86061495944005
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,478934.4372783786,626066.4133258957,353656.46937323315
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.0008358593698617997,0.0010973652579980557,0.0006166122668842348
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,90.9385084419372,118.87544804041292,67.15113661152334
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,11354605.79876094,13810445.893782929,9944766.485581182
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1990,0.015795882968947645,0.019265547100154053,0.013470260783311545
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,607.6638962656837,739.0929733464046,532.2135930725221
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,4170735.100697585,4337204.346105114,3977357.4248968633
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1990,0.04421745203295992,0.049114606118265375,0.039380610842731555
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,1481.0588116536571,1540.173269135965,1412.388971971473
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,12029810.026344428,14079907.16873605,10609884.012612656
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.016920244099721597,0.019934120051459968,0.01448631399616369
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,627.3126335052364,734.218048845868,553.2684445192075
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,1092731.150103214,1461888.197726221,825523.9183288716
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.001427113919928042,0.0019064371524915849,0.001088264753099353
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,96.34332734012098,128.89096568254095,72.78434506341787
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,10072247.973127441,10403198.911848899,9780145.81655517
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1990,0.03127006036637808,0.03419931570029669,0.028484523309912673
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,1175.3031647433563,1213.920927798025,1141.2185601979065
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,10211400.40722755,10528814.485628385,9939754.409280762
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.0307761449620072,0.03334913106618547,0.02803973094468503
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,1182.509738708771,1219.2672081981273,1151.0523454773813
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,4188681.050805858,4346273.654105638,3988801.8173783026
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.044130398537491906,0.04894806243876423,0.039093772953158544
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,1470.60788172795,1525.937213730943,1400.432097869747
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,422095.8475581534,552391.753261845,326156.3617909065
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.0038324727910115835,0.005066625058177237,0.0029386064512710516
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,159.22259828848954,208.37269718785302,123.03239577715597
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,4208156.485961819,4364495.343096732,4003170.148558745
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.04418031951223327,0.04894127824260855,0.039357786001481015
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,1461.0181214579081,1515.2969735215381,1389.849486309416
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,467976.9043926962,610509.9059943771,345141.52959093516
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1990,0.0008325069317931753,0.0010854535044682587,0.0006147545614023087
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,91.36533949630699,119.19273003316454,67.38360959559057
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,1246801.189120006,1294585.0126968473,1203997.6388327144
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1990,0.00780683822909649,0.008426458050002996,0.00717163228225898
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,283.4629952413082,294.3267527299689,273.7315138493459
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,508677.31584444526,641036.2383960737,380223.88623660046
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.0008576309592389535,0.0010876172043941192,0.0006408561124187245
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,91.35071024922075,115.12035989998346,68.28242773863735
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,10138784.804614833,10488387.196661307,9868064.602835402
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.0311915123306573,0.03399699447148601,0.028380786234336965
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,1178.2171350440663,1218.844048101149,1146.7570353688154
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,1312864.9601812635,1361473.1364505077,1261727.9721253887
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.008214138580752747,0.00893134180703033,0.007493092456712914
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,287.606110831638,298.2545849363059,276.4036561234527
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,488979.3018181983,625991.9675131327,365962.59107022616
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.0008425415910174387,0.0010820742265565087,0.000630125185617701
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,90.28546328223416,115.58357294005404,67.57157604807328
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,436695.9968256184,574647.9024347605,339300.16802367155
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.004021527448978223,0.005299502573732922,0.003124004465479275
